pollster,numeric_grade,state,candidate_name,pct,sample_size,pollscore,transparency_score,population,end_date,national_poll,recency
East Carolina University,2.6,North Carolina,Jill Stein,0.4,920,-0.5,7,lv,2024-08-28,0,69
East Carolina University,2.6,North Carolina,Randall A. Terry,0.2,920,-0.5,7,lv,2024-08-28,0,69
East Carolina University,2.6,North Carolina,Cornel West,1,920,-0.5,7,lv,2024-08-28,0,69
Emerson,2.9,Arizona,Kamala Harris,47.5,720,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,Arizona,Donald Trump,51.2,720,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,Michigan,Kamala Harris,51.2,800,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,Michigan,Donald Trump,47.6,800,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,Nevada,Kamala Harris,49.4,1168,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,Nevada,Donald Trump,48.8,1168,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,Pennsylvania,Kamala Harris,49.4,950,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,Pennsylvania,Donald Trump,49.4,950,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,Wisconsin,Kamala Harris,49.1,850,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,Wisconsin,Donald Trump,49.8,850,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,North Carolina,Kamala Harris,49,775,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,North Carolina,Donald Trump,49.9,775,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,Georgia,Kamala Harris,50.1,800,-1.1,7,lv,2024-08-28,0,69
Emerson,2.9,Georgia,Donald Trump,49,800,-1.1,7,lv,2024-08-28,0,69
Suffolk,2.9,National,Kamala Harris,47.6,1000,-1,8,lv,2024-08-28,1,69
Suffolk,2.9,National,Donald Trump,43.3,1000,-1,8,lv,2024-08-28,1,69
Suffolk,2.9,National,Cornel West,1.5,1000,-1,8,lv,2024-08-28,1,69
Suffolk,2.9,National,Jill Stein,1.2,1000,-1,8,lv,2024-08-28,1,69
Suffolk,2.9,National,Chase Oliver,0.7,1000,-1,8,lv,2024-08-28,1,69
Ipsos,2.8,National,Kamala Harris,44,3562,-0.9,9.5,rv,2024-08-28,1,69
Ipsos,2.8,National,Donald Trump,40,3562,-0.9,9.5,rv,2024-08-28,1,69
Ipsos,2.8,National,Robert F. Kennedy,6,3562,-0.9,9.5,rv,2024-08-28,1,69
Ipsos,2.8,National,Chase Oliver,1,3562,-0.9,9.5,rv,2024-08-28,1,69
Ipsos,2.8,National,Jill Stein,1,3562,-0.9,9.5,rv,2024-08-28,1,69
Ipsos,2.8,National,Cornel West,0,3562,-0.9,9.5,rv,2024-08-28,1,69
Ipsos,2.8,National,Kamala Harris,41,4253,-0.9,9.5,a,2024-08-28,1,69
Ipsos,2.8,National,Donald Trump,38,4253,-0.9,9.5,a,2024-08-28,1,69
Ipsos,2.8,National,Kamala Harris,45,3562,-0.9,9.5,rv,2024-08-28,1,69
Ipsos,2.8,National,Donald Trump,41,3562,-0.9,9.5,rv,2024-08-28,1,69
Ipsos,2.8,National,Kamala Harris,40,4253,-0.9,9.5,a,2024-08-28,1,69
Ipsos,2.8,National,Donald Trump,36,4253,-0.9,9.5,a,2024-08-28,1,69
Ipsos,2.8,National,Chase Oliver,1,4253,-0.9,9.5,a,2024-08-28,1,69
Ipsos,2.8,National,Jill Stein,1,4253,-0.9,9.5,a,2024-08-28,1,69
Ipsos,2.8,National,Robert F. Kennedy,6,4253,-0.9,9.5,a,2024-08-28,1,69
Ipsos,2.8,National,Cornel West,1,4253,-0.9,9.5,a,2024-08-28,1,69
YouGov,3,National,Kamala Harris,47,1368,-1.1,9,rv,2024-08-27,1,70
YouGov,3,National,Donald Trump,45,1368,-1.1,9,rv,2024-08-27,1,70
YouGov,3,National,Jill Stein,1,1368,-1.1,9,rv,2024-08-27,1,70
YouGov,3,National,Cornel West,0,1368,-1.1,9,rv,2024-08-27,1,70
Quinnipiac,2.8,National,Kamala Harris,49,1611,-0.5,9,lv,2024-08-27,1,70
Quinnipiac,2.8,National,Donald Trump,47,1611,-0.5,9,lv,2024-08-27,1,70
Quinnipiac,2.8,National,Jill Stein,1,1611,-0.5,9,lv,2024-08-27,1,70
Quinnipiac,2.8,National,Chase Oliver,1,1611,-0.5,9,lv,2024-08-27,1,70
Quinnipiac,2.8,National,Kamala Harris,49,1611,-0.5,9,lv,2024-08-27,1,70
Quinnipiac,2.8,National,Donald Trump,48,1611,-0.5,9,lv,2024-08-27,1,70
Ipsos,2.8,National,Kamala Harris,50,2496,-0.9,9.5,a,2024-08-27,1,70
Ipsos,2.8,National,Donald Trump,46,2496,-0.9,9.5,a,2024-08-27,1,70
Ipsos,2.8,National,Kamala Harris,49,2496,-0.9,9.5,a,2024-08-27,1,70
Ipsos,2.8,National,Donald Trump,45,2496,-0.9,9.5,a,2024-08-27,1,70
Ipsos,2.8,National,Cornel West,2,2496,-0.9,9.5,a,2024-08-27,1,70
Ipsos,2.8,National,Jill Stein,1,2496,-0.9,9.5,a,2024-08-27,1,70
Ipsos,2.8,National,Chase Oliver,1,2496,-0.9,9.5,a,2024-08-27,1,70
SurveyUSA,2.8,Nebraska,Kamala Harris,37,1293,-1.3,8,rv,2024-08-27,0,70
SurveyUSA,2.8,Nebraska,Donald Trump,54,1293,-1.3,8,rv,2024-08-27,0,70
SurveyUSA,2.8,Nebraska CD-2,Kamala Harris,47,507,-1.3,8,rv,2024-08-27,0,70
SurveyUSA,2.8,Nebraska CD-2,Donald Trump,42,507,-1.3,8,rv,2024-08-27,0,70
Beacon/Shaw,2.8,Arizona,Kamala Harris,48,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Arizona,Donald Trump,47,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Arizona,Jill Stein,1,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Arizona,Chase Oliver,2,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Arizona,Cornel West,1,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Arizona,Kamala Harris,50,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Arizona,Donald Trump,49,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Georgia,Kamala Harris,48,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Georgia,Donald Trump,46,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Georgia,Cornel West,1,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Georgia,Jill Stein,2,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Georgia,Chase Oliver,2,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Georgia,Kamala Harris,50,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Georgia,Donald Trump,48,1014,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Nevada,Kamala Harris,48,1026,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Nevada,Donald Trump,46,1026,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Nevada,Jill Stein,1,1026,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Nevada,Chase Oliver,1,1026,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Nevada,Cornel West,2,1026,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Nevada,Kamala Harris,50,1026,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,Nevada,Donald Trump,48,1026,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,North Carolina,Kamala Harris,47,999,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,North Carolina,Donald Trump,48,999,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,North Carolina,Cornel West,2,999,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,North Carolina,Jill Stein,1,999,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,North Carolina,Chase Oliver,1,999,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,North Carolina,Kamala Harris,49,999,-1.1,9,rv,2024-08-26,0,71
Beacon/Shaw,2.8,North Carolina,Donald Trump,50,999,-1.1,9,rv,2024-08-26,0,71
YouGov,3,National,Kamala Harris,46,1194,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Donald Trump,45,1194,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Cornel West,1,1194,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Jill Stein,1,1194,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Chase Oliver,1,1194,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Kamala Harris,47,1197,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Donald Trump,46,1197,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Kamala Harris,39,1788,-1.1,9,a,2024-08-26,1,71
YouGov,3,National,Donald Trump,36,1788,-1.1,9,a,2024-08-26,1,71
YouGov,3,National,Robert F. Kennedy,7,1788,-1.1,9,a,2024-08-26,1,71
YouGov,3,National,Cornel West,1,1788,-1.1,9,a,2024-08-26,1,71
YouGov,3,National,Jill Stein,1,1788,-1.1,9,a,2024-08-26,1,71
YouGov,3,National,Chase Oliver,1,1788,-1.1,9,a,2024-08-26,1,71
YouGov,3,National,Kamala Harris,44,1200,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Donald Trump,42,1200,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Robert F. Kennedy,6,1200,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Cornel West,0,1200,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Jill Stein,1,1200,-1.1,9,rv,2024-08-26,1,71
YouGov,3,National,Chase Oliver,1,1200,-1.1,9,rv,2024-08-26,1,71
Echelon Insights,2.7,National,Kamala Harris,48,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Donald Trump,49,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Kamala Harris,47,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Donald Trump,45,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Robert F. Kennedy,4,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Jill Stein,1,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Chase Oliver,1,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Cornel West,0,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Kamala Harris,48,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Donald Trump,48,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Jill Stein,1,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Cornel West,1,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Chase Oliver,1,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Joe Biden,46,1031,-0.8,9,lv,2024-08-25,1,72
Echelon Insights,2.7,National,Donald Trump,50,1031,-0.8,9,lv,2024-08-25,1,72
Leger,2,National,Kamala Harris,50,908,0,9,a,2024-08-25,1,72
Leger,2,National,Donald Trump,46,908,0,9,a,2024-08-25,1,72
Leger,2,National,Kamala Harris,50,863,0,9,lv,2024-08-25,1,72
Leger,2,National,Donald Trump,46,863,0,9,lv,2024-08-25,1,72
Kaplan Strategies,2,National,Kamala Harris,50,1257,-0.9,4.5,rv,2024-08-24,1,73
Kaplan Strategies,2,National,Donald Trump,46,1257,-0.9,4.5,rv,2024-08-24,1,73
Kaplan Strategies,2,National,Kamala Harris,52,1190,-0.9,4.5,lv,2024-08-24,1,73
Kaplan Strategies,2,National,Donald Trump,45,1190,-0.9,4.5,lv,2024-08-24,1,73
Angus Reid,2,National,Kamala Harris,45,1758,-0.1,6,rv,2024-08-23,1,74
Angus Reid,2,National,Donald Trump,40,1758,-0.1,6,rv,2024-08-23,1,74
Angus Reid,2,National,Robert F. Kennedy,5,1758,-0.1,6,rv,2024-08-23,1,74
Angus Reid,2,National,Kamala Harris,47,1758,-0.1,6,rv,2024-08-23,1,74
Angus Reid,2,National,Donald Trump,42,1758,-0.1,6,rv,2024-08-23,1,74
YouGov,3,Pennsylvania,Kamala Harris,43,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Pennsylvania,Donald Trump,42.5,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Pennsylvania,Kamala Harris,43,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Pennsylvania,Donald Trump,41,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Pennsylvania,Robert F. Kennedy,3,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Pennsylvania,Jill Stein,1,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Pennsylvania,Cornel West,0,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Pennsylvania,Chase Oliver,0.5,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Wisconsin,Kamala Harris,48,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Wisconsin,Donald Trump,42,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Wisconsin,Kamala Harris,45,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Wisconsin,Donald Trump,40,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Wisconsin,Robert F. Kennedy,4,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Wisconsin,Jill Stein,0.5,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Wisconsin,Cornel West,1,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Wisconsin,Chase Oliver,0,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Michigan,Kamala Harris,44,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Michigan,Donald Trump,43.5,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Michigan,Kamala Harris,44,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Michigan,Donald Trump,41.5,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Michigan,Robert F. Kennedy,5,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Michigan,Jill Stein,0,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Michigan,Cornel West,1,500,-1.1,9,a,2024-08-23,0,74
YouGov,3,Michigan,Chase Oliver,0.5,500,-1.1,9,a,2024-08-23,0,74
Emerson,2.9,New Mexico,Kamala Harris,53.6,965,-1.1,7,rv,2024-08-22,0,75
Emerson,2.9,New Mexico,Donald Trump,46.4,965,-1.1,7,rv,2024-08-22,0,75
Emerson,2.9,New Mexico,Kamala Harris,51,965,-1.1,7,rv,2024-08-22,0,75
Emerson,2.9,New Mexico,Donald Trump,40.2,965,-1.1,7,rv,2024-08-22,0,75
Emerson,2.9,New Mexico,Robert F. Kennedy,3.4,965,-1.1,7,rv,2024-08-22,0,75
Emerson,2.9,New Mexico,Cornel West,0.2,965,-1.1,7,rv,2024-08-22,0,75
Emerson,2.9,New Mexico,Jill Stein,0.3,965,-1.1,7,rv,2024-08-22,0,75
Emerson,2.9,New Mexico,Chase Oliver,0.2,965,-1.1,7,rv,2024-08-22,0,75
RMG Research,2.3,National,Kamala Harris,49,2404,-0.4,5,lv,2024-08-22,1,75
RMG Research,2.3,National,Donald Trump,49,2404,-0.4,5,lv,2024-08-22,1,75
RMG Research,2.3,National,Kamala Harris,48,2404,-0.4,5,lv,2024-08-22,1,75
RMG Research,2.3,National,Donald Trump,46,2404,-0.4,5,lv,2024-08-22,1,75
RMG Research,2.3,National,Robert F. Kennedy,3,2404,-0.4,5,lv,2024-08-22,1,75
YouGov,3,National,Kamala Harris,44,1835,-1.1,9,a,2024-08-22,1,75
YouGov,3,National,Donald Trump,40,1835,-1.1,9,a,2024-08-22,1,75
SurveyUSA/High Point University,2.8,North Carolina,Kamala Harris,46,1053,-1.3,10,rv,2024-08-21,0,76
SurveyUSA/High Point University,2.8,North Carolina,Donald Trump,45,1053,-1.3,10,rv,2024-08-21,0,76
SurveyUSA/High Point University,2.8,North Carolina,Kamala Harris,47,941,-1.3,10,lv,2024-08-21,0,76
SurveyUSA/High Point University,2.8,North Carolina,Donald Trump,47,941,-1.3,10,lv,2024-08-21,0,76
YouGov,3,National,Kamala Harris,46,1371,-1.1,9,rv,2024-08-20,1,77
YouGov,3,National,Donald Trump,43,1371,-1.1,9,rv,2024-08-20,1,77
YouGov,3,National,Robert F. Kennedy,3,1371,-1.1,9,rv,2024-08-20,1,77
YouGov,3,National,Cornel West,0,1371,-1.1,9,rv,2024-08-20,1,77
YouGov,3,National,Jill Stein,0,1371,-1.1,9,rv,2024-08-20,1,77
Fairleigh Dickinson,2.6,National,Kamala Harris,50,801,-0.6,9.5,rv,2024-08-20,1,77
Fairleigh Dickinson,2.6,National,Donald Trump,43,801,-0.6,9.5,rv,2024-08-20,1,77
InsiderAdvantage,2,Pennsylvania,Kamala Harris,46,800,-0.3,5,lv,2024-08-19,0,78
InsiderAdvantage,2,Pennsylvania,Donald Trump,46.6,800,-0.3,5,lv,2024-08-19,0,78
U. New Hampshire,2.6,New Hampshire,Kamala Harris,50,2048,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,New Hampshire,Donald Trump,43,2048,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,New Hampshire,Robert F. Kennedy,4,2048,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,New Hampshire,Chase Oliver,0,2048,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,New Hampshire,Jill Stein,0,2048,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,New Hampshire,Kamala Harris,52,2048,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,New Hampshire,Donald Trump,47,2048,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Vermont,Kamala Harris,67,924,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Vermont,Donald Trump,27,924,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Vermont,Robert F. Kennedy,3,924,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Vermont,Chase Oliver,0,924,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Vermont,Cornel West,0,924,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Vermont,Kamala Harris,70,924,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Vermont,Donald Trump,29,924,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine,Kamala Harris,55,951,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine,Donald Trump,38,951,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine,Robert F. Kennedy,2,951,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine,Chase Oliver,1,951,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine,Jill Stein,1,951,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine,Cornel West,0,951,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine,Kamala Harris,58,951,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine,Donald Trump,41,951,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-1,Kamala Harris,62,490,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-1,Donald Trump,33,490,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-1,Robert F. Kennedy,2,490,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-1,Chase Oliver,1,490,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-1,Jill Stein,0,490,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-1,Cornel West,0,490,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-1,Kamala Harris,64,476,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-1,Donald Trump,36,476,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-2,Kamala Harris,49,443,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-2,Donald Trump,44,443,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-2,Robert F. Kennedy,2,443,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-2,Chase Oliver,1,443,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-2,Jill Stein,1,443,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-2,Cornel West,0,443,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-2,Kamala Harris,52,432,-0.3,10,lv,2024-08-19,0,78
U. New Hampshire,2.6,Maine CD-2,Donald Trump,47,432,-0.3,10,lv,2024-08-19,0,78
Remington,2.6,Nebraska CD-2,Kamala Harris,50,656,-0.6,7,lv,2024-08-17,0,80
Remington,2.6,Nebraska CD-2,Donald Trump,42,656,-0.6,7,lv,2024-08-17,0,80
Remington,2.6,Nebraska CD-2,Robert F. Kennedy,2,656,-0.6,7,lv,2024-08-17,0,80
Remington,2.6,Nebraska CD-2,Cornel West,1,656,-0.6,7,lv,2024-08-17,0,80
Remington,2.6,Nebraska CD-2,Jill Stein,0,656,-0.6,7,lv,2024-08-17,0,80
Remington,2.6,Nebraska CD-2,Chase Oliver,1,656,-0.6,7,lv,2024-08-17,0,80
YouGov,3,National,Kamala Harris,51,3253,-1.1,9,lv,2024-08-16,1,81
YouGov,3,National,Donald Trump,48,3253,-1.1,9,lv,2024-08-16,1,81
YouGov,3,National,Kamala Harris,49,3253,-1.1,9,lv,2024-08-16,1,81
YouGov,3,National,Donald Trump,47,3253,-1.1,9,lv,2024-08-16,1,81
YouGov,3,National,Robert F. Kennedy,2,3253,-1.1,9,lv,2024-08-16,1,81
YouGov,3,National,Cornel West,0,3253,-1.1,9,lv,2024-08-16,1,81
YouGov,3,National,Jill Stein,1,3253,-1.1,9,lv,2024-08-16,1,81
YouGov,3,National,Chase Oliver,0,3253,-1.1,9,lv,2024-08-16,1,81
Roanoke College,2.6,Virginia,Kamala Harris,47,691,-0.4,7,lv,2024-08-16,0,81
Roanoke College,2.6,Virginia,Donald Trump,44,691,-0.4,7,lv,2024-08-16,0,81
Roanoke College,2.6,Virginia,Kamala Harris,45,691,-0.4,7,lv,2024-08-16,0,81
Roanoke College,2.6,Virginia,Donald Trump,42,691,-0.4,7,lv,2024-08-16,0,81
Roanoke College,2.6,Virginia,Robert F. Kennedy,6,691,-0.4,7,lv,2024-08-16,0,81
Roanoke College,2.6,Virginia,Cornel West,2,691,-0.4,7,lv,2024-08-16,0,81
Roanoke College,2.6,Virginia,Jill Stein,0,691,-0.4,7,lv,2024-08-16,0,81
Roanoke College,2.6,Virginia,Chase Oliver,2,691,-0.4,7,lv,2024-08-16,0,81
Noble Predictive Insights,2.4,Arizona,Kamala Harris,44,1003,-0.4,6,rv,2024-08-16,0,81
Noble Predictive Insights,2.4,Arizona,Donald Trump,47,1003,-0.4,6,rv,2024-08-16,0,81
Noble Predictive Insights,2.4,Arizona,Kamala Harris,43,1003,-0.4,6,rv,2024-08-16,0,81
Noble Predictive Insights,2.4,Arizona,Donald Trump,44,1003,-0.4,6,rv,2024-08-16,0,81
Noble Predictive Insights,2.4,Arizona,Robert F. Kennedy,5,1003,-0.4,6,rv,2024-08-16,0,81
Noble Predictive Insights,2.4,Arizona,Cornel West,1,1003,-0.4,6,rv,2024-08-16,0,81
Noble Predictive Insights,2.4,Arizona,Jill Stein,1,1003,-0.4,6,rv,2024-08-16,0,81
YouGov,3,Missouri,Kamala Harris,41,900,-1.1,9,lv,2024-08-16,0,81
YouGov,3,Missouri,Donald Trump,54,900,-1.1,9,lv,2024-08-16,0,81
University of Houston/Texas Southern University,2.2,Texas,Kamala Harris,44.6,1365,-0.3,9,lv,2024-08-16,0,81
University of Houston/Texas Southern University,2.2,Texas,Donald Trump,49.5,1365,-0.3,9,lv,2024-08-16,0,81
University of Houston/Texas Southern University,2.2,Texas,Robert F. Kennedy,2,1365,-0.3,9,lv,2024-08-16,0,81
University of Houston/Texas Southern University,2.2,Texas,Jill Stein,0.7,1365,-0.3,9,lv,2024-08-16,0,81
University of Houston/Texas Southern University,2.2,Texas,Chase Oliver,0.5,1365,-0.3,9,lv,2024-08-16,0,81
Cygnal,2.1,Pennsylvania,Kamala Harris,47.8,800,-1.1,4,lv,2024-08-15,0,82
Cygnal,2.1,Pennsylvania,Donald Trump,47.1,800,-1.1,4,lv,2024-08-15,0,82
Cygnal,2.1,Pennsylvania,Kamala Harris,43.4,800,-1.1,4,lv,2024-08-15,0,82
Cygnal,2.1,Pennsylvania,Donald Trump,44.3,800,-1.1,4,lv,2024-08-15,0,82
Cygnal,2.1,Pennsylvania,Robert F. Kennedy,5,800,-1.1,4,lv,2024-08-15,0,82
Cygnal,2.1,Pennsylvania,Jill Stein,2,800,-1.1,4,lv,2024-08-15,0,82
Cygnal,2.1,Pennsylvania,Cornel West,2,800,-1.1,4,lv,2024-08-15,0,82
Siena/NYT,3,Nevada,Kamala Harris,46,677,-1.5,9,rv,2024-08-15,0,82
Siena/NYT,3,Nevada,Donald Trump,48,677,-1.5,9,rv,2024-08-15,0,82
Siena/NYT,3,Nevada,Kamala Harris,47,677,-1.5,9,lv,2024-08-15,0,82
Siena/NYT,3,Nevada,Donald Trump,48,677,-1.5,9,lv,2024-08-15,0,82
Siena/NYT,3,Nevada,Kamala Harris,42,677,-1.5,9,rv,2024-08-15,0,82
Siena/NYT,3,Nevada,Donald Trump,45,677,-1.5,9,rv,2024-08-15,0,82
Siena/NYT,3,Nevada,Robert F. Kennedy,6,677,-1.5,9,rv,2024-08-15,0,82
Siena/NYT,3,Nevada,Jill Stein,0,677,-1.5,9,rv,2024-08-15,0,82
Siena/NYT,3,Nevada,Cornel West,0,677,-1.5,9,rv,2024-08-15,0,82
Siena/NYT,3,Nevada,Chase Oliver,0,677,-1.5,9,rv,2024-08-15,0,82
Siena/NYT,3,Nevada,Kamala Harris,44,677,-1.5,9,lv,2024-08-15,0,82
Siena/NYT,3,Nevada,Donald Trump,46,677,-1.5,9,lv,2024-08-15,0,82
Siena/NYT,3,Nevada,Robert F. Kennedy,4,677,-1.5,9,lv,2024-08-15,0,82
Siena/NYT,3,Nevada,Jill Stein,0,677,-1.5,9,lv,2024-08-15,0,82
Siena/NYT,3,Nevada,Cornel West,0,677,-1.5,9,lv,2024-08-15,0,82
Siena/NYT,3,Nevada,Chase Oliver,0,677,-1.5,9,lv,2024-08-15,0,82
Siena/NYT,3,Arizona,Kamala Harris,49,677,-1.5,9,rv,2024-08-15,0,82
Siena/NYT,3,Arizona,Donald Trump,45,677,-1.5,9,rv,2024-08-15,0,82
Siena/NYT,3,Arizona,Kamala Harris,50,677,-1.5,9,lv,2024-08-15,0,82
Siena/NYT,3,Arizona,Donald Trump,45,677,-1.5,9,lv,2024-08-15,0,82
